"id","profileName","text","date","title","rating","images","helpful","variant:","variant:colour","variant:style name"
"R30HIWUZ8F4VLT","Kishore","Looks wise good but tough to use..Ear is getting hurt with these .. design..","Reviewed in India on 8 January 2024","Ear getting rubbed and damaging the skin","2.0 out of 5 stars","https://m.media-amazon.com/images/I/418yTMpg6PL.jpg
https://m.media-amazon.com/images/I/41UZiyx1VvL.jpg","0",,"Red","With Carry Case"
"R8KL2UXAQUP8W","Saksham Tyagi","Build quality is great, the bent jack makes sure the chord doesn't start to break from that end. The sound quality is below average because of excessive bass boost, the mids and lows get muffled. Soundscape is very unbalanced. Don't buy if you listen to music frequently.","Reviewed in India on 3 January 2024","Bad sound quality. Good build.","2.0 out of 5 stars","","0",,"Black","With Carry Case"
"R3J9XI2Q8WTFW8","DL SUFI  ✓","Dislike wasted my money","Reviewed in India on 21 December 2023","It doesn't balance the sound properly.The sound also comes outside & can't stop the noise pollution","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71vJ7KfehHL.jpg","0",,"Black","With Carry Case"
"R3NNZGBYQHTFQF","Christy ","ear bud was not fitted properly","Reviewed in India on 20 December 2023","earbud was not fitted properly","2.0 out of 5 stars","","0",,"Black","With Carry Case"
"RB6Q1K32XYVUP","Yalla Harinarayana Reddy",false,"Reviewed in India on 17 December 2023","It looks like, package opened before only","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71jORRTCPQL.jpg
https://m.media-amazon.com/images/I/71lMXuwXPQL.jpg","0",,"Black","With Carry Case"
"R1PXSZRZA6QBP0","Shahbaz Alam","It's been less than a week from purchasing this Boat 225 earphone. Now one side of the earphone has stopped working. Tried availing offline warranty but we don't have any Boat service centre in Kolkata. My personal advice for anyone from Metro city Kolkata don't purchase any product of Boat. For other location, please check service centre availability at your location before purchasing any Boat products.","Reviewed in India on 7 December 2023","Service is pathetic.","2.0 out of 5 stars","","0",,"Blue 2","Without Carry Case"
"R2LKSGUNBGSCVB","Mango","One of the ear-plugs stopped working within 6 months of usage.","Reviewed in India on 4 December 2023","One side stopped working","2.0 out of 5 stars","","0",,"Blue 2","Without Carry Case"
"R1E8UALJLPCEJD","Pratik Khandwe","One side was not working after using 3 months","Reviewed in India on 27 November 2023","One side working after 1 year","2.0 out of 5 stars","","0",,"Forest Green","With Carry Case"
"R2IN1DT4T0U6AI","Harsh kumar rai","I does not fit to my ears properly","Reviewed in India on 24 November 2023","Fitting problem","2.0 out of 5 stars","","0",,"Blue 2","Without Carry Case"
"R26D3WIGVC2TNJ","Biman Mitra","Value for money. Maximum works for 1yr then one part will stop working and then the next one.","Reviewed in India on 18 November 2023","Ok","2.0 out of 5 stars","","0",,,
"RELVTGBXBIMJP","an","These earphones are so so uncomfortable to wear.  They refuse to stay in place and fall off very often. I tried using smaller buds but they still keep on falling. I am very upset with this purchase","Reviewed in India on 16 November 2023","Very comfortable","2.0 out of 5 stars","","0",,,
"R38I6HVZ67QS6A","Amazon Customer","I like boat in general. It's inexpensive. It's not okay on durability. Because it's inexpensive I buy it. This is my third pair. The first one lasted maybe 10-12 months then the left ear stopped working. The next pair worked fine is still good. My mother uses it. I bought this new one. It's mic button is faulty. When I connect to my phone it clicks on its own. So I realised something is wrong , I opened the button casing. Now it's fine. So i realised it's wires are not properly set. For something so cheap I just could be bothered to send it back and replace it. Too much time waste and hassel. Otherwise sound , ear buds are fine. Good bass.","Reviewed in India on 14 November 2023","Faulty button, clicks on its own","2.0 out of 5 stars","","4",,"Blue 2","Without Carry Case"
"R3KKJZZX8SKDJV","Anjali Tripathi","Only one or two of these are fitting on the earphone and all others are just waste....as the pointer is too wide to get fit in the extra bases....and it keeps falling out of my ears and making it so uncomfortable and irritating to wear earphone","Reviewed in India on 13 November 2023","Size","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71Qsm52uusL.jpg","0",,"Black","With Carry Case"
"R11MMX7PY2MJ0","Manju Soudabai","The forest green I had returned as it's much lighter than in site pic. Attached a pic of what I got. Just warning...","Reviewed in India on 7 November 2023","Forestgreen color looks different","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71q0hHtupJL.jpg","0",,"Forest Green","Without Carry Case"
"R1S66X3E69TAVE","Subhadeep C.","Hey, just like you don't make a dish only with chillies, headphones also cannot be made only with thumping bass in it. Only good thing is the cable. Crappy mids and highs.","Reviewed in India on 5 November 2023","Poor sound quality.","2.0 out of 5 stars","","0",,"Frosty White","With Carry Case"
"R20UUDU6RW7V4Q","Trilocha Kumar Bishoyi",false,"Reviewed in India on 2 November 2023","Sound Is Good","2.0 out of 5 stars","https://m.media-amazon.com/images/I/31OlxmFElCL.jpg","0",,"Red","With Carry Case"
"RRWEXAJKHVURK","Anil","Not comfortable in ears to heavy","Reviewed in India on 27 October 2023","Not comfortable in ears","2.0 out of 5 stars","","0",,,
"R1YG3A7KXYJISB","jishin m.","Wire get melted after some months and mic get complait very fast but the in ear feel and the sound quality is very good","Reviewed in India on 25 October 2023","Good but not the best","2.0 out of 5 stars","","0",,,
"R1R6QRQ493BSCC","Raghvendra Bhattacharya","Not recommended as its uncomfortable fit which slips more often. Sound quality below average.","Reviewed in India on 23 October 2023","Disappointed","2.0 out of 5 stars","","0",,"Blue 2","Without Carry Case"
"RITX4LN7OIK8B","Wrickzy","I have used several earphones over the years.. Some aged like fine wine and some of them were bad from the get go ..( also yeah, I burn them before judging them) ..Today I will compare a few headphones, namely Sony XB55AP, Sennheiser CX213, JBL C200SI, Bassheads 225, Bassheads 100 and Sennheiser CX180..Also I used them on my phone( with and without equalizer) and on PC with Sound Blaster Play!3(with its own control panel offcourse)..I mainly judge them on several factors, 1. Sound Clarity 2. Bass 3. Loudness 4. Durability 5.Mic quality 6. Wearing ComfortNow comparing them,Descriptions:Sony XB55AP: though people speak highly of this headphone, but according to me, though the sound clarity is good, the bass may be overpowering at times. this headphone generates bass even in songs which has little bass to offer. though it sounds melodious at times, but sometimes, the thumping bass will feel annoying.Sennheiser CX213 and Sennheiser CX180: the sound clarity is excellent in both these earphones though, the CX213 has a little less bass and more sound clarity than its counterpart, the CX 180 which has a little less sound clarity. But more or less, both are the same.JBL C200SI: Excellent sound clarity and balanced bass.Bassheads 225: average sound clarity and the bass is overpowering mostly. the sound clarity is overwhelmed with the extra bass generated by the drivers.Bassheads 100: okish sound clarity and okish bass.Now,Factor 1: Sound Clarity: CX213=C200SI > CX180 = XB55AP >  Bassheads 225 > Bassheads 100Factor 2: Bass:  XB55AP > CX180 > Bassheads 225 > CX 213 = C200SI > Bassheads 100Factor 3: Loudness:  XB55AP > Bassheads 225 > CX180 = CX 213 = C200SI > Bassheads 100Factor 4: Durability: XB55AP = Bassheads 225 > C200SI > CX 213 > CX 180 = Bassheads 100Factor 5: Mic Quality: XB55AP > C200SI > Bassheads 225 = Bassheads 100Factor 6: Wearing Comfort : CX 213 = CX 180 > C200SI > Bassheads 100 > XB55AP > Bassheads 225","Reviewed in India on 23 October 2023","Only for people who likes more bass","2.0 out of 5 stars","","2",,"Forest Green","Without Carry Case"
"R3LW0J6TDQS1O6","Nidhin Kumar v b","Sound quality is so bad","Reviewed in India on 14 October 2023","Im not happy","2.0 out of 5 stars","","0",,,
"R1AVBBWR9OY8PY","Varma jayprakash","Not satisfied with quality.","Reviewed in India on 8 October 2023","Quality","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71NgSxnLDuL.jpg","0",,"Blue 2","Without Carry Case"
"RXGS75PFD1BTB","Ramesh K","1. Mic quality is not good. When I speaking receiver person getting low voice.2. Base is not as expected.","Reviewed in India on 8 October 2023","Not satisfied","2.0 out of 5 stars","","0",,,
"R1QBSMOI3F1VFQ","Abhishek","It is very annoying... Always falls out from the ear... It is not at all comfortable in ears..","Reviewed in India on 29 September 2023","It is not fitting in ear... It keeps falling from ear","2.0 out of 5 stars","","0",,"Blue 2","Without Carry Case"
"R2G3WNHKL5BXC9","Hirapara Keval","Pause button not working","Reviewed in India on 29 September 2023","Mic botton is not working.","2.0 out of 5 stars","","0",,"Blue 2","Without Carry Case"
"RVC34L1EFIXPB","ABHIJEET HATIKAKATI","Left micro phone not working now...Heavy alsoMoney wated","Reviewed in India on 29 September 2023","Microphone issue","2.0 out of 5 stars","","0",,"Neon Lime","With Carry Case"
"R1VI121QOMS8TH","Arjun lal","Waste of money","Reviewed in India on 26 September 2023","Uncomfortable fitting","2.0 out of 5 stars","","0",,,
"R2IJ3PP5EK5PE7","Anthony Pillay","Just average product.not good not bad","Reviewed in India on 25 September 2023","Just average product.","2.0 out of 5 stars","","0",,,
"RB0I8NYGLXP2L","meenu dabgotra",false,"Reviewed in India on 27 August 2023","Earphone not working properly","2.0 out of 5 stars","https://m.media-amazon.com/images/I/81l8HlmD3QL.jpg","0",,,
"R39OW08GYRSD19","Pankaj Kumar","One side speaker not","Reviewed in India on 24 August 2023","Not working condition","2.0 out of 5 stars","","0",,"Black","With Carry Case"
"R1U0EXW5D3V8AA","Suvraneel Bala","Bought it a week ago, regretting. Should have paid 100rs more and bought a better one from the same company","Reviewed in India on 13 August 2023","Doesn't fit in ear, keeps falling continuously","2.0 out of 5 stars","","0",,,
"R2MRK6S7MF6TH8","Deepak Gupta","Waste of Money.. Mic doesn't work great.. the other person always complains that the voice to too low to hear. Not worth the Price","Reviewed in India on 12 August 2023","Waste of Money.. Mic doesn't work great..","2.0 out of 5 stars","","0",,,
"RLS05LWIF4ST","Hi..","Weight is too high","Reviewed in India on 4 August 2023","Not comfortable","2.0 out of 5 stars","","0",,"Black","With Carry Case"
"R2SGIC0IZYD1OB","Suprim meshram","So it was working good but now within 3months it's not working.","Reviewed in India on 28 July 2023","It is not working properly","2.0 out of 5 stars","","0",,,
"RF7TUBUHULVIR","Placeholder","Not worthy buying it's heavy don't fit to ear.. really it's heavy everytime I use it falls.. irritating me...","Reviewed in India on 27 July 2023","Not worthy buying it's heavy don't fit to ear","2.0 out of 5 stars","","0",,"Blue 2","Without Carry Case"
"R2BGF5CHI1RY2H","harshit","Veri harsh sound...👎","Reviewed in India on 23 July 2023","Sound quality","2.0 out of 5 stars","","0",,"Blue 2","Without Carry Case"
"R2RMMTEO8DWEPN","Deepak kumar","Nice","Reviewed in India on 26 June 2023","Nice","2.0 out of 5 stars","","0",,,
"RSX12ELW03SOM","Vicky","One side not workingI don't like this productHe gives to used productPlease take your productRefund my amount","Reviewed in India on 10 June 2023","Bed service","2.0 out of 5 stars","https://m.media-amazon.com/images/I/71CqOkd05rL.jpg","0",,,
"R24GUTHKZBNFUQ","KULDEEP SINGH ","अभी तक कभी ऐसा नहीं हुआ जब product अच्छा न मिला लेकिन इस बार product के साथ fraud हुआ है","Reviewed in India on 6 June 2023","This time amazon disappointed me.","2.0 out of 5 stars","","0",,,
"R27TGHUR9B1D85","Drake Patrik Cormak","This earphone stopped working after a week of purchase, I claimed warranty but the replaced product also malfunctioned within two days. The design also makes it hard for the device to stick to your ear and you find yourself fixing it again and again. Worst boat product experience.","Reviewed in India on 1 June 2023","Faulty Product","2.0 out of 5 stars","","0",,,
"R1MHJCKZ07BH6G","Hemant","Too big as per ear size...","Reviewed in India on 30 May 2023","Not worth","2.0 out of 5 stars","","0",,,
"RYNZ50GO7924F","Vijay Kumar Lingala","Ad the product name sounds great for music but in real it isn't that comfortable with music. The music bass quality is just flat with this model.","Reviewed in India on 26 May 2023","Quality audio","2.0 out of 5 stars","","0",,,
"R2MF1CG21LGD1Y","Akash Gupta","Bad product it's sound gets disrupted after one year of use and mic was not working properly","Reviewed in India on 9 May 2023","Cons of buying this product","2.0 out of 5 stars","","0",,,
